Year,Team,Position,Points,Profit(£),Age,Name,Height(cm)
2015,Tottenham Hotspur,5,64,88.8,24.4,Andros Townsend,181
2015,Tottenham Hotspur,5,64,88.8,24.4, Soldado,180
2015,Tottenham Hotspur,5,64,88.8,24.4,Benjamin Stambouli,180
2015,Tottenham Hotspur,5,64,88.8,24.4,Kyle Walker,178
2015,Tottenham Hotspur,5,64,88.8,24.4,Harry Winks,178
2015,Tottenham Hotspur,5,64,88.8,24.4,Mousa Dembélé,177
2015,Tottenham Hotspur,5,64,88.8,24.4,Ryan Mason,175
2015,Tottenham Hotspur,5,64,88.8,24.4, Cristian Ceballos,173
2015,Tottenham Hotspur,5,64,88.8,24.4,Danny Rose,173
2015,Tottenham Hotspur,5,64,88.8,24.4,DeAndre Yedlin,173
2015,Tottenham Hotspur,5,64,88.8,24.4,William Miller,168
2015,Liverpool FC,6,62,92.8,25.2,Brad Jones,193
2015,Liverpool FC,6,62,92.8,25.2,Simon Mignolet,193
2015,Liverpool FC,6,62,92.8,25.2,Lloyd Jones,191
2015,Liverpool FC,6,62,92.8,25.2,Martin Škrtel,191
2015,Liverpool FC,6,62,92.8,25.2,Danny Ward,191
2015,Liverpool FC,6,62,92.8,25.2,Mario Balotelli,189
2015,Liverpool FC,6,62,92.8,25.2,Rickie Lambert,188
2015,Liverpool FC,6,62,92.8,25.2,Dejan Lovren,188
2015,Liverpool FC,6,62,92.8,25.2,Jordan Henderson,187
2015,Liverpool FC,6,62,92.8,25.2,Mamadou Sakho,187
2015,Liverpool FC,6,62,92.8,25.2,Emre Can,186
2015,Liverpool FC,6,62,92.8,25.2, José Enrique,184
2015,Liverpool FC,6,62,92.8,25.2,Steven Gerrard,183
2015,Liverpool FC,6,62,92.8,25.2,Kolo Touré,183
2015,Liverpool FC,6,62,92.8,25.2,Jon Flanagan,181
2015,Liverpool FC,6,62,92.8,25.2,Jerome Sinclair,181
2015,Liverpool FC,6,62,92.8,25.2,Fabio Borini,180
2015,Liverpool FC,6,62,92.8,25.2,Cameron Brannagan,180
2015,Liverpool FC,6,62,92.8,25.2,Daniel Sturridge,180
2015,Liverpool FC,6,62,92.8,25.2, Lucas Leiva,179
2015,Liverpool FC,6,62,92.8,25.2,Sheyi Ojo,179
2015,Liverpool FC,6,62,92.8,25.2,Glen Johnson,178
2015,Liverpool FC,6,62,92.8,25.2, Manquillo,178
2015,Liverpool FC,6,62,92.8,25.2,Jordan Rossiter,178
2015,Liverpool FC,6,62,92.8,25.2,Samed Yeşil,178
2015,Liverpool FC,6,62,92.8,25.2, João Carlos Teixeira,177
2015,Liverpool FC,6,62,92.8,25.2,Brad Smith,177
2015,Liverpool FC,6,62,92.8,25.2,Jordon Ibe,176
2015,Liverpool FC,6,62,92.8,25.2,Lazar Marković,175
2015,Liverpool FC,6,62,92.8,25.2,Jack Dunn,172
2015,Liverpool FC,6,62,92.8,25.2,Adam Lallana,172
2015,Liverpool FC,6,62,92.8,25.2, Philippe Coutinho,172
2015,Liverpool FC,6,62,92.8,25.2,Raheem Sterling,172
2015,Liverpool FC,6,62,92.8,25.2, Alberto Moreno,171
2015,Liverpool FC,6,62,92.8,25.2,Joe Allen,170
2015,Southampton FC,7,60,82.6,26.0,Fraser Forster,201
2015,Southampton FC,7,60,82.6,26.0,Paulo Gazzaniga,196
2015,Southampton FC,7,60,82.6,26.0,Graziano Pellè,194
2015,Southampton FC,7,60,82.6,26.0,Sam Gallagher,193
2015,Southampton FC,7,60,82.6,26.0,Florin Gardoş,193
2015,Southampton FC,7,60,82.6,26.0, José Fonte,191
2015,Southampton FC,7,60,82.6,26.0,Maya Yoshida,189
2015,Southampton FC,7,60,82.6,26.0,Victor Wanyama,188
2015,Southampton FC,7,60,82.6,26.0,Toby Alderweireld,186
2015,Southampton FC,7,60,82.6,26.0,Kelvin Davis,186
2015,Southampton FC,7,60,82.6,26.0,Jason McCarthy,186
2015,Southampton FC,7,60,82.6,26.0,Morgan Schneiderlin,186
2015,Southampton FC,7,60,82.6,26.0,Jay Rodriguez,185
2015,Southampton FC,7,60,82.6,26.0,Matt Targett,183
2015,Southampton FC,7,60,82.6,26.0,Filip Đuričić,181
2015,Southampton FC,7,60,82.6,26.0,Sam McQueen,181
2015,Southampton FC,7,60,82.6,26.0,Harrison Reed,181
2015,Southampton FC,7,60,82.6,26.0,Dušan Tadić,181
2015,Southampton FC,7,60,82.6,26.0,Dominic Gape,180
2015,Southampton FC,7,60,82.6,26.0,Shane Long,180
2015,Southampton FC,7,60,82.6,26.0,Ryan Bertrand,179
2015,Southampton FC,7,60,82.6,26.0,Emmanuel Mayuka,178
2015,Southampton FC,7,60,82.6,26.0,James Ward-Prowse,177
2015,Southampton FC,7,60,82.6,26.0,Eljero Elia,176
2015,Southampton FC,7,60,82.6,26.0,Ryan Seager,176
2015,Southampton FC,7,60,82.6,26.0,Nathaniel Clyne,175
2015,Southampton FC,7,60,82.6,26.0,Sadio Mané,174
2015,Southampton FC,7,60,82.6,26.0,Steven Davis,172
2015,Southampton FC,7,60,82.6,26.0,Jake Hesketh,168
2015,Swansea City,8,56,80.6,26.6,Kyle Bartley,194
2015,Swansea City,8,56,80.6,26.6,Łukasz Fabiański,190
2015,Swansea City,8,56,80.6,26.6,Gerhard Tremmel,190
2015,Swansea City,8,56,80.6,26.6,Federico Fernández,189
2015,Swansea City,8,56,80.6,26.6, Àngel Rangel,188
2015,Swansea City,8,56,80.6,26.6,James Loveridge,188
2015,Swansea City,8,56,80.6,26.6,Sung-yueng Ki,187
2015,Swansea City,8,56,80.6,26.6,David Cornell,186
2015,Swansea City,8,56,80.6,26.6,Bafétimbi Gomis,186
2015,Swansea City,8,56,80.6,26.6, Nélson Oliveira,186
2015,Swansea City,8,56,80.6,26.6,Gylfi Sigurðsson,186
2015,Swansea City,8,56,80.6,26.6,Jack Cork,185
2015,Swansea City,8,56,80.6,26.6,Jazz Richards,185
2015,Swansea City,8,56,80.6,26.6, Jordi Amat,184
2015,Swansea City,8,56,80.6,26.6,Josh Sheehan,184
2015,Swansea City,8,56,80.6,26.6,Jonjo Shelvey,184
2015,Swansea City,8,56,80.6,26.6,Ashley Williams,183
2015,Swansea City,8,56,80.6,26.6,Kyle Naughton,181
2015,Swansea City,8,56,80.6,26.6,Marvin Emnes,180
2015,Swansea City,8,56,80.6,26.6,Adam King,180
2015,Swansea City,8,56,80.6,26.6,Dwight Tiendalli,180
2015,Swansea City,8,56,80.6,26.6,Jay Fulton,178
2015,Swansea City,8,56,80.6,26.6,Kenji Gorré,178
2015,Swansea City,8,56,80.6,26.6,Matt Grimes,178
2015,Swansea City,8,56,80.6,26.6,Tom Carroll,177
2015,Swansea City,8,56,80.6,26.6,Modou Barrow,176
2015,Swansea City,8,56,80.6,26.6,Neil Taylor,176
2015,Swansea City,8,56,80.6,26.6,Raheem Hanley,175
2015,Swansea City,8,56,80.6,26.6,Kurtis March,175
2015,Swansea City,8,56,80.6,26.6,Jefferson Montero,174
2015,Swansea City,8,56,80.6,26.6,Wayne Routledge,170
2015,Swansea City,8,56,80.6,26.6,Leon Britton,168
2015,Stoke City,9,54,77.8,27.4,Peter Crouch,202
2015,Stoke City,9,54,77.8,27.4,Asmir Begović,199
2015,Stoke City,9,54,77.8,27.4,Jack Butland,196
2015,Stoke City,9,54,77.8,27.4,Steven Nzonzi,196
2015,Stoke City,9,54,77.8,27.4,Thomas Sørensen,195
2015,Stoke City,9,54,77.8,27.4,Philipp Wollscheid,194
2015,Stoke City,9,54,77.8,27.4, Dionatan Teixeira,193
2015,Stoke City,9,54,77.8,27.4,Ryan Shawcross,191
2015,Stoke City,9,54,77.8,27.4,Marko Arnautović,190
2015,Stoke City,9,54,77.8,27.4,Geoff Cameron,190
2015,Stoke City,9,54,77.8,27.4,Marc Wilson,188
2015,Stoke City,9,54,77.8,27.4,Charlie Adam,185
2015,Stoke City,9,54,77.8,27.4,Mame Diouf,185
2015,Stoke City,9,54,77.8,27.4,Erik Pieters,183
2015,Stoke City,9,54,77.8,27.4,Jon Walters,183
2015,Stoke City,9,54,77.8,27.4,Peter Odemwingie,182
2015,Stoke City,9,54,77.8,27.4,Phil Bardsley,180
2015,Stoke City,9,54,77.8,27.4, Muniesa,180
2015,Stoke City,9,54,77.8,27.4,Glenn Whelan,180
2015,Stoke City,9,54,77.8,27.4,Andy Wilkinson,180
2015,Stoke City,9,54,77.8,27.4,Wilson Palacios,178
2015,Stoke City,9,54,77.8,27.4,Steven Sidwell,178
2015,Stoke City,9,54,77.8,27.4,Victor Moses,177
2015,Stoke City,9,54,77.8,27.4,Stephen Ireland,175
2015,Stoke City,9,54,77.8,27.4,Oliver Shenton,175
2015,Stoke City,9,54,77.8,27.4, Bojan,170
2015,Crystal Palace,10,48,77.3,27.8,Wayne Hennessey,198
2015,Crystal Palace,10,48,77.3,27.8,Michael Chambers,196
2015,Crystal Palace,10,48,77.3,27.8,Ryan Inniss,196
2015,Crystal Palace,10,48,77.3,27.8,Brede Hangeland,195
2015,Crystal Palace,10,48,77.3,27.8,Scott Dann,194
2015,Crystal Palace,10,48,77.3,27.8,Yaya Sanogo,194
2015,Crystal Palace,10,48,77.3,27.8,Chris Kettings,193
2015,Crystal Palace,10,48,77.3,27.8,Shola Ameobi,191
2015,Crystal Palace,10,48,77.3,27.8,Damien Delaney,191
2015,Crystal Palace,10,48,77.3,27.8,Martin Kelly,191
2015,Crystal Palace,10,48,77.3,27.8,Mile Jedinak,189
2015,Crystal Palace,10,48,77.3,27.8,Glenn Murray,186
2015,Crystal Palace,10,48,77.3,27.8,Julian Speroni,186
2015,Crystal Palace,10,48,77.3,27.8,Joel Ward,186
2015,Crystal Palace,10,48,77.3,27.8,Yannick Bolasie,185
2015,Crystal Palace,10,48,77.3,27.8,Marouane Chamakh,185
2015,Crystal Palace,10,48,77.3,27.8,Samuel Magri,184
2015,Crystal Palace,10,48,77.3,27.8,Jordon Mutch,184
2015,Crystal Palace,10,48,77.3,27.8,Hiram Boateng,183
2015,Crystal Palace,10,48,77.3,27.8,Joe Ledley,183
2015,Crystal Palace,10,48,77.3,27.8,Mandela Egbo,180
2015,Crystal Palace,10,48,77.3,27.8,Jake Gray,180
2015,Crystal Palace,10,48,77.3,27.8,Chung-yong Lee,180
2015,Crystal Palace,10,48,77.3,27.8,Adrian Mariappa,180
2015,Crystal Palace,10,48,77.3,27.8,Jerome Thomas,180
2015,Crystal Palace,10,48,77.3,27.8,Wilfried Zaha,180
2015,Crystal Palace,10,48,77.3,27.8,James McArthur,178
2015,Crystal Palace,10,48,77.3,27.8,Pape Souaré,178
2015,Crystal Palace,10,48,77.3,27.8,Keshi Anderson,175
2015,Crystal Palace,10,48,77.3,27.8,Dwight Gayle,174
2015,Crystal Palace,10,48,77.3,27.8,Jason Puncheon,173
2015,Crystal Palace,10,48,77.3,27.8,Fraizer Campbell,172
2015,Everton FC,11,47,80.6,27.9, Joel,197
2015,Everton FC,11,47,80.6,27.9,Tim Howard,195
2015,Everton FC,11,47,80.6,27.9,Courtney Duffus,192
2015,Everton FC,11,47,80.6,27.9,Romelu Lukaku,192
2015,Everton FC,11,47,80.6,27.9,Sylvain Distin,191
2015,Everton FC,11,47,80.6,27.9,Russell Griffiths,188
2015,Everton FC,11,47,80.6,27.9,Guangtai Jiang,188
2015,Everton FC,11,47,80.6,27.9,John Stones,188
2015,Everton FC,11,47,80.6,27.9,Antolín Alcaráz,187
2015,Everton FC,11,47,80.6,27.9,Brendan Galloway,186
2015,Everton FC,11,47,80.6,27.9,Ross Barkley,185
2015,Everton FC,11,47,80.6,27.9,Joe Williams,185
2015,Everton FC,11,47,80.6,27.9,Gareth Barry,184
2015,Everton FC,11,47,80.6,27.9,Kieran Dowell,183
2015,Everton FC,11,47,80.6,27.9,Darron Gibson,183
2015,Everton FC,11,47,80.6,27.9,Kevin Mirallas,182
2015,Everton FC,11,47,80.6,27.9,Arouna Koné,181
2015,Everton FC,11,47,80.6,27.9,John Lundstram,181
2015,Everton FC,11,47,80.6,27.9,Muhamed Bešić,180
2015,Everton FC,11,47,80.6,27.9,Luke Garbutt,180
2015,Everton FC,11,47,80.6,27.9,Phil Jagielka,180
2015,Everton FC,11,47,80.6,27.9,James McCarthy,180
2015,Everton FC,11,47,80.6,27.9,Aiden McGeady,180
2015,Everton FC,11,47,80.6,27.9,Ryan Ledson,178
2015,Everton FC,11,47,80.6,27.9,Steven Naismith,178
2015,Everton FC,11,47,80.6,27.9,Séamus Coleman,177
2015,Everton FC,11,47,80.6,27.9,Jonjoe Kenny,176
2015,Everton FC,11,47,80.6,27.9,Steven Pienaar,176
2015,Everton FC,11,47,80.6,27.9,Leon Osman,173
2015,Everton FC,11,47,80.6,27.9,Tony Hibbert,172
2015,Everton FC,11,47,80.6,27.9,Bryan Oviedo,172
2015,Everton FC,11,47,80.6,27.9,Leighton Baines,170
2015,West Ham United,12,47,76.3,26.8,Raphael Spiegel,197
2015,West Ham United,12,47,76.3,26.8,Andy Carroll,193
2015,West Ham United,12,47,76.3,26.8,Reece Oxford,193
2015,West Ham United,12,47,76.3,26.8,James Tomkins,192
2015,West Ham United,12,47,76.3,26.8,Jussi Jääskeläinen,191
2015,West Ham United,12,47,76.3,26.8,Winston Reid,191
2015,West Ham United,12,47,76.3,26.8, Adrián,190
2015,West Ham United,12,47,76.3,26.8,Carlton Cole,190
2015,West Ham United,12,47,76.3,26.8,Reece Burke,189
2015,West Ham United,12,47,76.3,26.8,Cheikhou Kouyaté,189
2015,West Ham United,12,47,76.3,26.8,James Collins,188
2015,West Ham United,12,47,76.3,26.8,Doneil Henry,188
2015,West Ham United,12,47,76.3,26.8,Manny Onariase,188
2015,West Ham United,12,47,76.3,26.8,Guy Demel,187
2015,West Ham United,12,47,76.3,26.8,Diego Poyet,186
2015,West Ham United,12,47,76.3,26.8,Carl Jenkinson,185
2015,West Ham United,12,47,76.3,26.8,Diafra Sakho,184
2015,West Ham United,12,47,76.3,26.8,Kevin Nolan,182
2015,West Ham United,12,47,76.3,26.8,Alex Song,182
2015,West Ham United,12,47,76.3,26.8, Nenê,181
2015,West Ham United,12,47,76.3,26.8,Stewart Downing,180
2015,West Ham United,12,47,76.3,26.8,Elliot Lee,180
2015,West Ham United,12,47,76.3,26.8,Mark Noble,180
2015,West Ham United,12,47,76.3,26.8,Joey O'Brien,180
2015,West Ham United,12,47,76.3,26.8,Enner Valencia,177
2015,West Ham United,12,47,76.3,26.8,Morgan Amalfitano,176
2015,West Ham United,12,47,76.3,26.8,Josh Cullen,175
2015,West Ham United,12,47,76.3,26.8,Matthew Jarvis,173
2015,West Ham United,12,47,76.3,26.8,Dan Potts,172
2015,West Ham United,12,47,76.3,26.8,Aaron Cresswell,170
2015,West Bromwich Albion,13,44,72.9,28.0,Gareth McAuley,195
2015,West Bromwich Albion,13,44,72.9,28.0,Jonas Olsson,195
2015,West Bromwich Albion,13,44,72.9,28.0,Ben Foster,193
2015,West Bromwich Albion,13,44,72.9,28.0,Boaz Myhill,191
2015,West Bromwich Albion,13,44,72.9,28.0,Alex Palmer,191
2015,West Bromwich Albion,13,44,72.9,28.0,Jack Rose,191
2015,West Bromwich Albion,13,44,72.9,28.0,Victor Anichebe,190
2015,West Bromwich Albion,13,44,72.9,28.0,Craig Dawson,188
2015,West Bromwich Albion,13,44,72.9,28.0,Joleon Lescott,188
2015,West Bromwich Albion,13,44,72.9,28.0,Chris Brunt,187
2015,West Bromwich Albion,13,44,72.9,28.0,Andre Wisdom,186
2015,West Bromwich Albion,13,44,72.9,28.0,Chris Baird,185
2015,West Bromwich Albion,13,44,72.9,28.0,Darren Fletcher,183
2015,West Bromwich Albion,13,44,72.9,28.0,Jason Davidson,182
2015,West Bromwich Albion,13,44,72.9,28.0,Claudio Yacob,182
2015,West Bromwich Albion,13,44,72.9,28.0,Brown Ideye,181
2015,West Bromwich Albion,13,44,72.9,28.0,Sébastien Pocognoli,181
2015,West Bromwich Albion,13,44,72.9,28.0,Saido Berahino,180
2015,West Bromwich Albion,13,44,72.9,28.0,James Morrison,180
2015,West Bromwich Albion,13,44,72.9,28.0,Tyler Roberts,180
2015,West Bromwich Albion,13,44,72.9,28.0,Craig Gardner,178
2015,West Bromwich Albion,13,44,72.9,28.0,Youssuf Mulumbu,177
2015,West Bromwich Albion,13,44,72.9,28.0,Cristian Gamboa,175
2015,West Bromwich Albion,13,44,72.9,28.0,Adil Nabi,175
2015,West Bromwich Albion,13,44,72.9,28.0,Callum McManaman,174
2015,West Bromwich Albion,13,44,72.9,28.0,Stéphane Sessègnon,172
2015,Leicester City,14,41,71.6,27.9,Mark Schwarzer,194
2015,Leicester City,14,41,71.6,27.9,Ben Hamer,193
2015,Leicester City,14,41,71.6,27.9,Adam Smith,193
2015,Leicester City,14,41,71.6,27.9,Robert Huth,191
2015,Leicester City,14,41,71.6,27.9,Chris Wood,191
2015,Leicester City,14,41,71.6,27.9,Kasper Schmeichel,189
2015,Leicester City,14,41,71.6,27.9,Conrad Logan,188
2015,Leicester City,14,41,71.6,27.9,Leonardo Ulloa,188
2015,Leicester City,14,41,71.6,27.9,James Pearson,186
2015,Leicester City,14,41,71.6,27.9,Marcin Wasilewski,186
2015,Leicester City,14,41,71.6,27.9,Wes Morgan,185
2015,Leicester City,14,41,71.6,27.9,Matthew Upson,185
2015,Leicester City,14,41,71.6,27.9,Ryan Watson,185
2015,Leicester City,14,41,71.6,27.9,Ritchie De Laet,184
2015,Leicester City,14,41,71.6,27.9,Andy King,184
2015,Leicester City,14,41,71.6,27.9,Dean Hammond,183
2015,Leicester City,14,41,71.6,27.9,Nick Powell,183
2015,Leicester City,14,41,71.6,27.9,Matty James,181
2015,Leicester City,14,41,71.6,27.9,David Nugent,180
2015,Leicester City,14,41,71.6,27.9,Jack Barmby,179
2015,Leicester City,14,41,71.6,27.9,Riyad Mahrez,179
2015,Leicester City,14,41,71.6,27.9,Jamie Vardy,179
2015,Leicester City,14,41,71.6,27.9,Esteban Cambiasso,178
2015,Leicester City,14,41,71.6,27.9,Paul Konchesky,178
2015,Leicester City,14,41,71.6,27.9,Jeffrey Schlupp,178
2015,Leicester City,14,41,71.6,27.9,Danny Drinkwater,177
2015,Leicester City,14,41,71.6,27.9,Andrej Kramarić,177
2015,Leicester City,14,41,71.6,27.9,Danny Simpson,176
2015,Leicester City,14,41,71.6,27.9,Marc Albrighton,175
2015,Leicester City,14,41,71.6,27.9,Tom Lawrence,175
2015,Leicester City,14,41,71.6,27.9,Anthony Knockaert,172
2015,Newcastle United,15,39,77.8,25.9,Mike Williamson,193
2015,Newcastle United,15,39,77.8,25.9,Sammy Ameobi,190
2015,Newcastle United,15,39,77.8,25.9,Rob Elliot,190
2015,Newcastle United,15,39,77.8,25.9,Tim Krul,188
2015,Newcastle United,15,39,77.8,25.9,Ľubomír Šatka,188
2015,Newcastle United,15,39,77.8,25.9,Freddie Woodman,188
2015,Newcastle United,15,39,77.8,25.9,Moussa Sissoko,187
2015,Newcastle United,15,39,77.8,25.9,Gabriel Obertan,186
2015,Newcastle United,15,39,77.8,25.9,Steven Taylor,186
2015,Newcastle United,15,39,77.8,25.9,Siem de Jong,185
2015,Newcastle United,15,39,77.8,25.9,Facundo Ferreyra,185
2015,Newcastle United,15,39,77.8,25.9,Daryl Janmaat,185
2015,Newcastle United,15,39,77.8,25.9,Fabricio Coloccini,184
2015,Newcastle United,15,39,77.8,25.9,Jonás Gutiérrez,184
2015,Newcastle United,15,39,77.8,25.9,Paul Dummett,183
2015,Newcastle United,15,39,77.8,25.9,Alex Gilliead,183
2015,Newcastle United,15,39,77.8,25.9,Emmanuel Rivière,182
2015,Newcastle United,15,39,77.8,25.9,Rolando Aarons,180
2015,Newcastle United,15,39,77.8,25.9,Papiss Demba Cissé,180
2015,Newcastle United,15,39,77.8,25.9,Jamie Sterry,180
2015,Newcastle United,15,39,77.8,25.9,Cheick Tioté,180
2015,Newcastle United,15,39,77.8,25.9,Massadio Haïdara,179
2015,Newcastle United,15,39,77.8,25.9,Mehdi Abeid,178
2015,Newcastle United,15,39,77.8,25.9, Ayoze Pérez,178
2015,Newcastle United,15,39,77.8,25.9,Jack Colback,177
2015,Newcastle United,15,39,77.8,25.9,Olivier Kemen,177
2015,Newcastle United,15,39,77.8,25.9,Yoan Gouffran,176
2015,Newcastle United,15,39,77.8,25.9,Adam Armstrong,173
2015,Newcastle United,15,39,77.8,25.9,Ryan Taylor,173
2015,Newcastle United,15,39,77.8,25.9,Rémy Cabella,171
2015,Newcastle United,15,39,77.8,25.9,Vurnon Anita,169
2015,Newcastle United,15,39,77.8,25.9,Adam Campbell,168
2015,Sunderland AFC,16,38,69.9,27.8,Costel Pantilimon,203
2015,Sunderland AFC,16,38,69.9,27.8,Sebastián Coates,196
2015,Sunderland AFC,16,38,69.9,27.8,John O'Shea,192
2015,Sunderland AFC,16,38,69.9,27.8,Santiago Vergini,191
2015,Sunderland AFC,16,38,69.9,27.8,Vito Mannone,189
2015,Sunderland AFC,16,38,69.9,27.8,Connor Wickham,189
2015,Sunderland AFC,16,38,69.9,27.8,Ricardo Álvarez,188
2015,Sunderland AFC,16,38,69.9,27.8,Jack Rodwell,188
2015,Sunderland AFC,16,38,69.9,27.8,Tom Beadling,186
2015,Sunderland AFC,16,38,69.9,27.8,Wes Brown,185
2015,Sunderland AFC,16,38,69.9,27.8,Will Buckley,185
2015,Sunderland AFC,16,38,69.9,27.8,Steven Fletcher,185
2015,Sunderland AFC,16,38,69.9,27.8,Jordan Pickford,185
2015,Sunderland AFC,16,38,69.9,27.8,Danny Graham,183
2015,Sunderland AFC,16,38,69.9,27.8,Billy Jones,181
2015,Sunderland AFC,16,38,69.9,27.8,Anthony Réveillère,180
2015,Sunderland AFC,16,38,69.9,27.8,Tom Robson,180
2015,Sunderland AFC,16,38,69.9,27.8,Adilson Tavares,180
2015,Sunderland AFC,16,38,69.9,27.8,Liam Agnew,178
2015,Sunderland AFC,16,38,69.9,27.8,Lee Cattermole,178
2015,Sunderland AFC,16,38,69.9,27.8, Jordi Gómez,178
2015,Sunderland AFC,16,38,69.9,27.8,Sebastian Larsson,178
2015,Sunderland AFC,16,38,69.9,27.8,Martin Smith,178
2015,Sunderland AFC,16,38,69.9,27.8,Patrick van Aanholt,176
2015,Sunderland AFC,16,38,69.9,27.8,Liam Bridcutt,175
2015,Sunderland AFC,16,38,69.9,27.8,Adam Johnson,175
2015,Sunderland AFC,16,38,69.9,27.8,Duncan Watmore,175
2015,Sunderland AFC,16,38,69.9,27.8,George Honeyman,173
2015,Sunderland AFC,16,38,69.9,27.8,Jermain Defoe,171
2015,Aston Villa,17,38,68.6,26.3,Brad Guzan,193
2015,Aston Villa,17,38,68.6,26.3,Libor Kozák,192
2015,Aston Villa,17,38,68.6,26.3,Christian Benteke,190
2015,Aston Villa,17,38,68.6,26.3,Philippe Senderos,190
2015,Aston Villa,17,38,68.6,26.3,Nathan Baker,189
2015,Aston Villa,17,38,68.6,26.3,Ron Vlaar,189
2015,Aston Villa,17,38,68.6,26.3,Leandro Bacuna,187
2015,Aston Villa,17,38,68.6,26.3,Rushian Hepburn-Murphy,187
2015,Aston Villa,17,38,68.6,26.3,Gary Gardner,186
2015,Aston Villa,17,38,68.6,26.3,Ciaran Clark,185
2015,Aston Villa,17,38,68.6,26.3,Shay Given,185
2015,Aston Villa,17,38,68.6,26.3,Alan Hutton,185
2015,Aston Villa,17,38,68.6,26.3,Riccardo Calder,183
2015,Aston Villa,17,38,68.6,26.3,Jores Okore,183
2015,Aston Villa,17,38,68.6,26.3,Jed Steer,183
2015,Aston Villa,17,38,68.6,26.3,Carlos Sánchez,182
2015,Aston Villa,17,38,68.6,26.3,Aly Cissokho,181
2015,Aston Villa,17,38,68.6,26.3,Andre Green,180
2015,Aston Villa,17,38,68.6,26.3,Matthew Lowton,180
2015,Aston Villa,17,38,68.6,26.3,Andreas Weimann,179
2015,Aston Villa,17,38,68.6,26.3,Gabriel Agbonlahor,178
2015,Aston Villa,17,38,68.6,26.3,Callum Robinson,178
2015,Aston Villa,17,38,68.6,26.3,Scott Sinclair,177
2015,Aston Villa,17,38,68.6,26.3,Joe Cole,176
2015,Aston Villa,17,38,68.6,26.3,Tom Cleverley,175
2015,Aston Villa,17,38,68.6,26.3,Jack Grealish,175
2015,Aston Villa,17,38,68.6,26.3,Kieran Richardson,175
2015,Aston Villa,17,38,68.6,26.3,Fabian Delph,174
2015,Aston Villa,17,38,68.6,26.3,Ashley Westwood,174
2015,Aston Villa,17,38,68.6,26.3,Chris Herd,173
2015,Aston Villa,17,38,68.6,26.3, Carles Gil,171
2015,Aston Villa,17,38,68.6,26.3,Charles N'Zogbia,170
2015,Hull City,18,35,66.6,27.4,Tom Huddlestone,191
2015,Hull City,18,35,66.6,27.4,Eldin Jakupović,191
2015,Hull City,18,35,66.6,27.4,David Meyler,190
2015,Hull City,18,35,66.6,27.4,Rory Watson,190
2015,Hull City,18,35,66.6,27.4,Michael Dawson,189
2015,Hull City,18,35,66.6,27.4,Curtis Davies,188
2015,Hull City,18,35,66.6,27.4,Steve Harper,188
2015,Hull City,18,35,66.6,27.4,Nikica Jelavić,188
2015,Hull City,18,35,66.6,27.4,Dame N'Doye,186
2015,Hull City,18,35,66.6,27.4,Abel Hernández,185
2015,Hull City,18,35,66.6,27.4,Momo Diamé,184
2015,Hull City,18,35,66.6,27.4,Allan McGregor,183
2015,Hull City,18,35,66.6,27.4,Paul McShane,183
2015,Hull City,18,35,66.6,27.4,Gastón Ramírez,183
2015,Hull City,18,35,66.6,27.4,Yannick Sagbo,183
2015,Hull City,18,35,66.6,27.4,Ahmed Elmohamady,182
2015,Hull City,18,35,66.6,27.4,Maynor Figueroa,182
2015,Hull City,18,35,66.6,27.4,Robert Snodgrass,182
2015,Hull City,18,35,66.6,27.4,Alex Bruce,180
2015,Hull City,18,35,66.6,27.4,Jake Livermore,180
2015,Hull City,18,35,66.6,27.4,Will Aimson,179
2015,Hull City,18,35,66.6,27.4,Andy Robertson,178
2015,Hull City,18,35,66.6,27.4,Liam Rosenior,178
2015,Hull City,18,35,66.6,27.4,James Chester,177
2015,Hull City,18,35,66.6,27.4,Robbie Brady,176
2015,Hull City,18,35,66.6,27.4,Calaum Jahraldo-Martin,175
2015,Hull City,18,35,66.6,27.4,Sone Aluko,173
2015,Hull City,18,35,66.6,27.4,Stephen Quinn,168
2015,Burnley FC,19,33,65.4,27.2,Jason Shackell,193
2015,Burnley FC,19,33,65.4,27.2,Tom Heaton,188
2015,Burnley FC,19,33,65.4,27.2,Michael Keane,188
2015,Burnley FC,19,33,65.4,27.2,Kevin Long,188
2015,Burnley FC,19,33,65.4,27.2,Michael Duff,186
2015,Burnley FC,19,33,65.4,27.2,Sam Vokes,186
2015,Burnley FC,19,33,65.4,27.2,Ashley Barnes,185
2015,Burnley FC,19,33,65.4,27.2,Matt Gilks,185
2015,Burnley FC,19,33,65.4,27.2,Lukas Jutkiewicz,185
2015,Burnley FC,19,33,65.4,27.2,Stephen Ward,184
2015,Burnley FC,19,33,65.4,27.2,David Jones,183
2015,Burnley FC,19,33,65.4,27.2,Dean Marney,183
2015,Burnley FC,19,33,65.4,27.2,Fredrik Ulvestad,183
2015,Burnley FC,19,33,65.4,27.2,Cameron Dummigan,180
2015,Burnley FC,19,33,65.4,27.2,Ben Mee,180
2015,Burnley FC,19,33,65.4,27.2,Steven Reid,180
2015,Burnley FC,19,33,65.4,27.2,Scott Arfield,178
2015,Burnley FC,19,33,65.4,27.2,George Boyd,178
2015,Burnley FC,19,33,65.4,27.2,Danny Ings,178
2015,Burnley FC,19,33,65.4,27.2,Marvin Sordell,178
2015,Burnley FC,19,33,65.4,27.2,Matthew Taylor,178
