Year,Team,Position,Points,Profit(£),Age,Name,Annual Salary(£)
2016,Crystal Palace,15,42,72.1,27.7,Hennessey,1040000
2016,Crystal Palace,15,42,72.1,27.7,Fryers,1040000
2016,Crystal Palace,15,42,72.1,27.7,Williams,780000
2016,Crystal Palace,15,42,72.1,27.7,Kaikai,156000
2016,AFC Bournemouth,16,42,70.8,27.7,Surman,1820000
2016,AFC Bournemouth,16,42,70.8,27.7,Francis,1560000
2016,AFC Bournemouth,16,42,70.8,27.7,Grabban,1508000
2016,AFC Bournemouth,16,42,70.8,27.7,Pugh,1300000
2016,AFC Bournemouth,16,42,70.8,27.7,Wilson,1040000
2016,AFC Bournemouth,16,42,70.8,27.7,Gosling,1040000
2016,AFC Bournemouth,16,42,70.8,27.7,Daniels,988000
2016,AFC Bournemouth,16,42,70.8,27.7,Wiggins,832000
2016,AFC Bournemouth,16,42,70.8,27.7,Mings,832000
2016,AFC Bournemouth,16,42,70.8,27.7,Afobe,702000
2016,AFC Bournemouth,16,42,70.8,27.7,Smith,624000
2016,AFC Bournemouth,16,42,70.8,27.7,Boruc,520000
2016,AFC Bournemouth,16,42,70.8,27.7,Stanislas,364000
2016,AFC Bournemouth,16,42,70.8,27.7,Cook,312000
2016,AFC Bournemouth,16,42,70.8,27.7,Arter,260000
2016,AFC Bournemouth,16,42,70.8,27.7,Cargill,156000
2016,AFC Bournemouth,16,42,70.8,27.7,Fraser,104000
2016,AFC Bournemouth,16,42,70.8,27.7,Cornick,39000
2016,AFC Bournemouth,16,42,70.8,27.7,Simpson,31200
2016,AFC Bournemouth,16,42,70.8,27.7,Butcher,31200
2016,Newcastle United,18,37,72.8,25.4,Shelvey,3640000
2016,Newcastle United,18,37,72.8,25.4,Mitrovic,3120000
2016,Newcastle United,18,37,72.8,25.4,Krul,2600000
2016,Newcastle United,18,37,72.8,25.4,Perez,2340000
2016,Newcastle United,18,37,72.8,25.4,de Jong,2080000
2016,Newcastle United,18,37,72.8,25.4,Mbemba,1820000
2016,Newcastle United,18,37,72.8,25.4,Rivière,1820000
2016,Newcastle United,18,37,72.8,25.4,Saivet,1820000
2016,Newcastle United,18,37,72.8,25.4,Colback,1820000
2016,Newcastle United,18,37,72.8,25.4,Anita,1820000
2016,Newcastle United,18,37,72.8,25.4,Gouffran,1820000
2016,Newcastle United,18,37,72.8,25.4,Darlow,1300000
2016,Newcastle United,18,37,72.8,25.4,Haidara,1040000
2016,Newcastle United,18,37,72.8,25.4,Dummett,1040000
2016,Newcastle United,18,37,72.8,25.4,Ameobi,1040000
2016,Newcastle United,18,37,72.8,25.4,Lascelles,780000
2016,Newcastle United,18,37,72.8,25.4,Good,624000
2016,Newcastle United,18,37,72.8,25.4,Toney,260000
2016,Newcastle United,18,37,72.8,25.4,Woodman,156000
2016,Aston Villa,20,17,66.6,26.6,Given,2227621
2016,Aston Villa,20,17,66.6,26.6,Clark,1338441
2016,Aston Villa,20,17,66.6,26.6,Sylla,892268
2016,Aston Villa,20,17,66.6,26.6,Bennett,780000
2016,Aston Villa,20,17,66.6,26.6,Luna,780000
2017,Chelsea FC,1,93,153.2,27.2,Hazard,11700000
2017,Chelsea FC,1,93,153.2,27.2,Costa,9620000
2017,Chelsea FC,1,93,153.2,27.2,Fàbregas,8112000
2017,Chelsea FC,1,93,153.2,27.2,Terry,7800000
2017,Chelsea FC,1,93,153.2,27.2,Ivanovic,7480000
2017,Chelsea FC,1,93,153.2,27.2,da Silva,7200000
2017,Chelsea FC,1,93,153.2,27.2,Luiz,6240000
2017,Chelsea FC,1,93,153.2,27.2,Kante,6240000
2017,Chelsea FC,1,93,153.2,27.2,Courtois,6240000
2017,Chelsea FC,1,93,153.2,27.2,Azpilicueta,5200000
2017,Chelsea FC,1,93,153.2,27.2,Cahill,5200000
2017,Chelsea FC,1,93,153.2,27.2,Rodríguez Ledesma,5200000
2017,Chelsea FC,1,93,153.2,27.2,Alonso,4680000
2017,Chelsea FC,1,93,153.2,27.2,Batshuayi,4680000
2017,Chelsea FC,1,93,153.2,27.2,Matic,4680000
2017,Chelsea FC,1,93,153.2,27.2,Rahman,4472000
2017,Chelsea FC,1,93,153.2,27.2,Moses,3900000
2017,Chelsea FC,1,93,153.2,27.2,Begovic,3120000
2017,Chelsea FC,1,93,153.2,27.2,Zouma,2200000
2017,Chelsea FC,1,93,153.2,27.2,Christensen,1820000
2017,Chelsea FC,1,93,153.2,27.2,Loftus-Cheek,1820000
2017,Chelsea FC,1,93,153.2,27.2,van Ginkel,1450000
2017,Chelsea FC,1,93,153.2,27.2,Kenedy,1300000
2017,Chelsea FC,1,93,153.2,27.2,Pasalic,1196000
2017,Chelsea FC,1,93,153.2,27.2,Kalas,1196000
2017,Chelsea FC,1,93,153.2,27.2,Ake,1042153
2017,Chelsea FC,1,93,153.2,27.2,Omeruo,1040000
2017,Chelsea FC,1,93,153.2,27.2,Baker,1040000
2017,Chelsea FC,1,93,153.2,27.2,Aina,1040000
2017,Chelsea FC,1,93,153.2,27.2,Hector,884000
2017,Chelsea FC,1,93,153.2,27.2,Piazón,832000
2017,Chelsea FC,1,93,153.2,27.2,Miazga,780000
2017,Chelsea FC,1,93,153.2,27.2,Musonda,520000
2017,Chelsea FC,1,93,153.2,27.2,Atsu,520000
2017,Tottenham Hotspur,2,86,148.5,25.3,Kane,5200000
2017,Tottenham Hotspur,2,86,148.5,25.3,Lloris,5200000
2017,Tottenham Hotspur,2,86,148.5,25.3,Vertonghen,4628000
2017,Tottenham Hotspur,2,86,148.5,25.3,Son,4420000
2017,Tottenham Hotspur,2,86,148.5,25.3,Lamela,4160000
2017,Tottenham Hotspur,2,86,148.5,25.3,Sissoko,4160000
2017,Tottenham Hotspur,2,86,148.5,25.3,Alderweireld,4160000
2017,Tottenham Hotspur,2,86,148.5,25.3,Eriksen,3900000
2017,Tottenham Hotspur,2,86,148.5,25.3,Walker,3640000
2017,Tottenham Hotspur,2,86,148.5,25.3,Wanyama,3380000
2017,Tottenham Hotspur,2,86,148.5,25.3,Rose,3120000
2017,Tottenham Hotspur,2,86,148.5,25.3,Dier,3120000
2017,Tottenham Hotspur,2,86,148.5,25.3,Alli,2860000
2017,Tottenham Hotspur,2,86,148.5,25.3,Dembele,2860000
2017,Tottenham Hotspur,2,86,148.5,25.3,Fazio,2340000
2017,Tottenham Hotspur,2,86,148.5,25.3,Wimmer,2340000
2017,Tottenham Hotspur,2,86,148.5,25.3,Vorm,2080000
2017,Tottenham Hotspur,2,86,148.5,25.3,Bentaleb,2080000
2017,Tottenham Hotspur,2,86,148.5,25.3,Njie,1976000
2017,Tottenham Hotspur,2,86,148.5,25.3,N'Koudou,1820000
2017,Tottenham Hotspur,2,86,148.5,25.3,Trippier,1820000
2017,Tottenham Hotspur,2,86,148.5,25.3,Janssen,1768000
2017,Tottenham Hotspur,2,86,148.5,25.3,Winks,1300000
2017,Tottenham Hotspur,2,86,148.5,25.3,Carter-Vickers,1040000
2017,Manchester City,3,78,149.4,28.5,Aguero,11440000
2017,Manchester City,3,78,149.4,28.5,Toure,11440000
2017,Manchester City,3,78,149.4,28.5,Silva,8320000
2017,Manchester City,3,78,149.4,28.5,De Bruyne,7800000
2017,Manchester City,3,78,149.4,28.5,Sterling,7800000
2017,Manchester City,3,78,149.4,28.5,Nasri,7800000
2017,Manchester City,3,78,149.4,28.5,Kompany,7800000
2017,Manchester City,3,78,149.4,28.5,Gundogan,7280000
2017,Manchester City,3,78,149.4,28.5,Otamendi,6240000
2017,Manchester City,3,78,149.4,28.5,Hart,6032000
2017,Manchester City,3,78,149.4,28.5,Mangala,5200000
2017,Manchester City,3,78,149.4,28.5,Luis Roza,5200000
2017,Manchester City,3,78,149.4,28.5,Reges,5200000
2017,Manchester City,3,78,149.4,28.5,Stones,5200000
2017,Manchester City,3,78,149.4,28.5,Nolito,4940000
2017,Manchester City,3,78,149.4,28.5,Sane,4680000
2017,Manchester City,3,78,149.4,28.5,Bravo,4160000
2017,Manchester City,3,78,149.4,28.5,Delph,4160000
2017,Manchester City,3,78,149.4,28.5,Jesus,3900000
2017,Manchester City,3,78,149.4,28.5,Kolarov,3588000
2017,Manchester City,3,78,149.4,28.5,Iheanacho,2600000
2017,Manchester City,3,78,149.4,28.5,Moreno,2340000
2017,Manchester City,3,78,149.4,28.5,Zuculini,1300000
2017,Manchester City,3,78,149.4,28.5,Denayer,1300000
2017,Manchester City,3,78,149.4,28.5,Zinchenko,1040000
2017,Manchester City,3,78,149.4,28.5,Sobrino,780000
2017,Liverpool FC,4,76,148.4,26.1,Coutinho,7800000
2017,Liverpool FC,4,76,148.4,26.1,Milner,7280000
2017,Liverpool FC,4,76,148.4,26.1,Sturridge,6760000
2017,Liverpool FC,4,76,148.4,26.1,Matip,5200000
2017,Liverpool FC,4,76,148.4,26.1,Henderson,5200000
2017,Liverpool FC,4,76,148.4,26.1,Firmino,5200000
2017,Liverpool FC,4,76,148.4,26.1,Wijnaldum,4680000
2017,Liverpool FC,4,76,148.4,26.1,Mane,4680000
2017,Liverpool FC,4,76,148.4,26.1,Ings,3900000
2017,Liverpool FC,4,76,148.4,26.1,Leiva,3900000
2017,Liverpool FC,4,76,148.4,26.1,Clyne,3640000
2017,Liverpool FC,4,76,148.4,26.1,Lovren,3380000
2017,Liverpool FC,4,76,148.4,26.1,Mignolet,3120000
2017,Liverpool FC,4,76,148.4,26.1,Klavan,2860000
2017,Liverpool FC,4,76,148.4,26.1,Can,2340000
2017,Liverpool FC,4,76,148.4,26.1,Moreno,2080000
2017,Liverpool FC,4,76,148.4,26.1,Markovic,1820000
2017,Liverpool FC,4,76,148.4,26.1,Flanagan,1716000
2017,Liverpool FC,4,76,148.4,26.1,Lallana,1690000
2017,Liverpool FC,4,76,148.4,26.1,Bogdan,1560000
2017,Liverpool FC,4,76,148.4,26.1,Origi,1456000
2017,Liverpool FC,4,76,148.4,26.1,Karius,1300000
2017,Liverpool FC,4,76,148.4,26.1,Wisdom,1196000
2017,Liverpool FC,4,76,148.4,26.1,Stewart,832000
2017,Liverpool FC,4,76,148.4,26.1,Gomez,780000
2017,Liverpool FC,4,76,148.4,26.1,Grujic,780000
2017,Liverpool FC,4,76,148.4,26.1,Alexander-Arnold,624000
2017,Arsenal FC,5,75,142.8,26.9,Sanchez,7280000
2017,Arsenal FC,5,75,142.8,26.9,Ozil,7280000
2017,Arsenal FC,5,75,142.8,26.9,Walcott,7280000
2017,Arsenal FC,5,75,142.8,26.9,Welbeck,6500000
2017,Arsenal FC,5,75,142.8,26.9,Ramsey,5720000
2017,Arsenal FC,5,75,142.8,26.9,Cech,5200000
2017,Arsenal FC,5,75,142.8,26.9,Cazorla,5200000
2017,Arsenal FC,5,75,142.8,26.9,Szczesny,5200000
2017,Arsenal FC,5,75,142.8,26.9,Xhaka,4680000
2017,Arsenal FC,5,75,142.8,26.9,Koscielny,4680000
2017,Arsenal FC,5,75,142.8,26.9,Mertesacker,4680000
2017,Arsenal FC,5,75,142.8,26.9,Mustafi,4680000
2017,Arsenal FC,5,75,142.8,26.9,Debuchy,3900000
2017,Arsenal FC,5,75,142.8,26.9,Perez,3640000
2017,Arsenal FC,5,75,142.8,26.9,Oxlade-Chamberlain,3380000
2017,Arsenal FC,5,75,142.8,26.9,Monreal,3380000
2017,Arsenal FC,5,75,142.8,26.9,Coquelin,3120000
2017,Arsenal FC,5,75,142.8,26.9,Elneny,2860000
2017,Arsenal FC,5,75,142.8,26.9,Giroud,2860000
2017,Arsenal FC,5,75,142.8,26.9,Paulista,2600000
2017,Arsenal FC,5,75,142.8,26.9,Bellerin,2600000
2017,Arsenal FC,5,75,142.8,26.9,Gibbs,2392000
2017,Arsenal FC,5,75,142.8,26.9,Chambers,2340000
2017,Arsenal FC,5,75,142.8,26.9,Jenkinson,2340000
2017,Arsenal FC,5,75,142.8,26.9,Ospina,2080000
2017,Arsenal FC,5,75,142.8,26.9,Iwobi,1560000
2017,Arsenal FC,5,75,142.8,26.9,Campbell,1560000
2017,Arsenal FC,5,75,142.8,26.9,Holding,1300000
2017,Arsenal FC,5,75,142.8,26.9,Akpom,1040000
2017,Arsenal FC,5,75,142.8,26.9,Martinez,1040000
2017,Arsenal FC,5,75,142.8,26.9,Sanogo,1040000
2017,Manchester United,6,69,143.6,26.7,Rooney,15600000
2017,Manchester United,6,69,143.6,26.7,Pogba,15080000
2017,Manchester United,6,69,143.6,26.7,Ibrahimovic,11440000
2017,Manchester United,6,69,143.6,26.7,De Gea,10400000
2017,Manchester United,6,69,143.6,26.7,Mata,8320000
2017,Manchester United,6,69,143.6,26.7,Mkhitaryan,6240000
2017,Manchester United,6,69,143.6,26.7,Herrera,5980000
2017,Manchester United,6,69,143.6,26.7,Shaw,5720000
2017,Manchester United,6,69,143.6,26.7,Rojo,5720000
2017,Manchester United,6,69,143.6,26.7,Valencia,4420000
2017,Manchester United,6,69,143.6,26.7,Fellaini,4420000
2017,Manchester United,6,69,143.6,26.7,Bailly,4160000
2017,Manchester United,6,69,143.6,26.7,Carrick,4160000
2017,Manchester United,6,69,143.6,26.7,Blind,3900000
2017,Manchester United,6,69,143.6,26.7,Jones,3900000
2017,Manchester United,6,69,143.6,26.7,Smalling,3640000
2017,Manchester United,6,69,143.6,26.7,Romero,3380000
2017,Manchester United,6,69,143.6,26.7,Januzaj,3120000
2017,Manchester United,6,69,143.6,26.7,Darmian,2340000
2017,Manchester United,6,69,143.6,26.7,Pereira,1040000
2017,Manchester United,6,69,143.6,26.7,Wilson,1040000
2017,Manchester United,6,69,143.6,26.7,Varela,780000
2017,Manchester United,6,69,143.6,26.7,Fosu-Mensah,780000
2017,Manchester United,6,69,143.6,26.7,Borthwick-Jackson,520000
2017,Everton FC,7,61,132.4,27.5,Schneiderlin,5200000
2017,Everton FC,7,61,132.4,27.5,Lukaku,4160000
2017,Everton FC,7,61,132.4,27.5,Bolasie,3900000
2017,Everton FC,7,61,132.4,27.5,Williams,3640000
2017,Everton FC,7,61,132.4,27.5,Mirallas,3640000
2017,Everton FC,7,61,132.4,27.5,Baines,3640000
2017,Everton FC,7,61,132.4,27.5,Barry,3120000
2017,Everton FC,7,61,132.4,27.5,Niasse,2860000
2017,Everton FC,7,61,132.4,27.5,Lennon,2600000
2017,Everton FC,7,61,132.4,27.5,McCarthy,2600000
2017,Everton FC,7,61,132.4,27.5,Jagielka,2600000
2017,Everton FC,7,61,132.4,27.5,Cleverley,2600000
2017,Everton FC,7,61,132.4,27.5,Deulofeu,2496000
2017,Everton FC,7,61,132.4,27.5,Barkley,2496000
2017,Everton FC,7,61,132.4,27.5,Gueye,2340000
2017,Everton FC,7,61,132.4,27.5,McGeady,2184000
2017,Everton FC,7,61,132.4,27.5,Kone,2080000
2017,Everton FC,7,61,132.4,27.5,Valencia,2080000
2017,Everton FC,7,61,132.4,27.5,Funes Mori,2080000
2017,Everton FC,7,61,132.4,27.5,Coleman,1976000
2017,Everton FC,7,61,132.4,27.5,Stekelenburg,1560000
2017,Everton FC,7,61,132.4,27.5,Besic,1560000
2017,Everton FC,7,61,132.4,27.5,Garbutt,1456000
2017,Everton FC,7,61,132.4,27.5,Holgate,1300000
2017,Everton FC,7,61,132.4,27.5,Galloway,1196000
2017,Everton FC,7,61,132.4,27.5,Robles,1040000
2017,Everton FC,7,61,132.4,27.5,Tarashaj,780000
2017,Everton FC,7,61,132.4,27.5,Lookman,598000
2017,Southampton FC,8,46,127.6,26.0,Gabbiadini,4160000
2017,Southampton FC,8,46,127.6,26.0,Van Dijk,4160000
2017,Southampton FC,8,46,127.6,26.0,Austin,3640000
2017,Southampton FC,8,46,127.6,26.0,Bertrand,3640000
2017,Southampton FC,8,46,127.6,26.0,Soares,3380000
2017,Southampton FC,8,46,127.6,26.0,Romeu,3380000
2017,Southampton FC,8,46,127.6,26.0,Boufal,3380000
2017,Southampton FC,8,46,127.6,26.0,Tadic,3120000
2017,Southampton FC,8,46,127.6,26.0,Redmond,3120000
2017,Southampton FC,8,46,127.6,26.0,Long,3120000
2017,Southampton FC,8,46,127.6,26.0,Davis,3120000
2017,Southampton FC,8,46,127.6,26.0,Forster,2860000
2017,Southampton FC,8,46,127.6,26.0,Rodriguez,2860000
2017,Southampton FC,8,46,127.6,26.0,Clasie,2600000
2017,Southampton FC,8,46,127.6,26.0,Hojbjerg,2600000
2017,Southampton FC,8,46,127.6,26.0,Ward-Prowse,2340000
2017,Southampton FC,8,46,127.6,26.0,McCarthy,2080000
2017,Southampton FC,8,46,127.6,26.0,Pied,2080000
2017,Southampton FC,8,46,127.6,26.0,Gardos,1560000
2017,Southampton FC,8,46,127.6,26.0,Yoshida,1456000
2017,Southampton FC,8,46,127.6,26.0,Hesketh,936000
2017,Southampton FC,8,46,127.6,26.0,Sims,936000
2017,Southampton FC,8,46,127.6,26.0,Gazzaniga,936000
2017,Southampton FC,8,46,127.6,26.0,McQueen,936000
2017,Southampton FC,8,46,127.6,26.0,Reed,624000
2017,Southampton FC,8,46,127.6,26.0,Stephens,624000
2017,Southampton FC,8,46,127.6,26.0,Gallagher,624000
2017,AFC Bournemouth,9,46,123.8,27.0,Wilshere,4680000
2017,AFC Bournemouth,9,46,123.8,27.0,King,2340000
2017,AFC Bournemouth,9,46,123.8,27.0,Boruc,2080000
2017,AFC Bournemouth,9,46,123.8,27.0,Ibe,1976000
2017,AFC Bournemouth,9,46,123.8,27.0,Surman,1820000
2017,AFC Bournemouth,9,46,123.8,27.0,Federici,1560000
2017,AFC Bournemouth,9,46,123.8,27.0,Wilson,1560000
2017,AFC Bournemouth,9,46,123.8,27.0,Cook,1560000
2017,AFC Bournemouth,9,46,123.8,27.0,Wilson,1560000
2017,AFC Bournemouth,9,46,123.8,27.0,Francis,1560000
2017,AFC Bournemouth,9,46,123.8,27.0,Grabban,1508000
2017,AFC Bournemouth,9,46,123.8,27.0,Afobe,1404000
2017,AFC Bournemouth,9,46,123.8,27.0,Fraser,1404000
2017,AFC Bournemouth,9,46,123.8,27.0,Smith,1300000
2017,AFC Bournemouth,9,46,123.8,27.0,Daniels,1300000
2017,AFC Bournemouth,9,46,123.8,27.0,Pugh,1300000
2017,AFC Bournemouth,9,46,123.8,27.0,Gradel,1196000
2017,AFC Bournemouth,9,46,123.8,27.0,Gosling,1040000
2017,AFC Bournemouth,9,46,123.8,27.0,Arter,1040000
2017,AFC Bournemouth,9,46,123.8,27.0,Mousset,1040000
2017,AFC Bournemouth,9,46,123.8,27.0,Smith,910000
2017,AFC Bournemouth,9,46,123.8,27.0,Wiggins,832000
2017,AFC Bournemouth,9,46,123.8,27.0,Mings,832000
2017,AFC Bournemouth,9,46,123.8,27.0,Hyndman,780000
2017,AFC Bournemouth,9,46,123.8,27.0,Stanislas,780000
2017,AFC Bournemouth,9,46,123.8,27.0,Cook,676000
2017,West Bromwich Albion,10,45,120.0,29.4,Evans,3380000
2017,West Bromwich Albion,10,45,120.0,29.4,Foster,3120000
2017,West Bromwich Albion,10,45,120.0,29.4,Yacob,3120000
2017,West Bromwich Albion,10,45,120.0,29.4,Salomon Rondon,3120000
2017,West Bromwich Albion,10,45,120.0,29.4,Chadli,3120000
2017,West Bromwich Albion,10,45,120.0,29.4,Livermore,2392000
2017,West Bromwich Albion,10,45,120.0,29.4,Brunt,2340000
2017,West Bromwich Albion,10,45,120.0,29.4,Morrison,2080000
2017,West Bromwich Albion,10,45,120.0,29.4,Phillips,2080000
2017,West Bromwich Albion,10,45,120.0,29.4,Nyom,1820000
2017,West Bromwich Albion,10,45,120.0,29.4,McAuley,1820000
2017,West Bromwich Albion,10,45,120.0,29.4,Dawson,1560000
2017,West Bromwich Albion,10,45,120.0,29.4,McClean,1560000
2017,West Bromwich Albion,10,45,120.0,29.4,McManaman,1456000
2017,West Bromwich Albion,10,45,120.0,29.4,Myhill,1352000
2017,West Bromwich Albion,10,45,120.0,29.4,Robson-Kanu,780000
2017,West Ham United,11,45,121.9,27.1,Carroll,4680000
2017,West Ham United,11,45,121.9,27.1,Ayew,4160000
2017,West Ham United,11,45,121.9,27.1,Fonte,3900000
2017,West Ham United,11,45,121.9,27.1,Lanzini,3640000
2017,West Ham United,11,45,121.9,27.1,Feghouli,3380000
2017,West Ham United,11,45,121.9,27.1,Ogbonna,3120000
2017,West Ham United,11,45,121.9,27.1,Reid,3120000
2017,West Ham United,11,45,121.9,27.1,Cresswell,2600000
2017,West Ham United,11,45,121.9,27.1,Noble,2600000
2017,West Ham United,11,45,121.9,27.1,Obiang,2600000
2017,West Ham United,11,45,121.9,27.1,Masuaku,2080000
2017,West Ham United,11,45,121.9,27.1,Snodgrass,2080000
2017,West Ham United,11,45,121.9,27.1,Kouyate,1560000
2017,West Ham United,11,45,121.9,27.1,Sakho,1560000
2017,West Ham United,11,45,121.9,27.1,Fernandes,1560000
2017,West Ham United,11,45,121.9,27.1,Nordtveit,1560000
2017,West Ham United,11,45,121.9,27.1,Byram,1560000
2017,West Ham United,11,45,121.9,27.1,Tore,1404000
2017,West Ham United,11,45,121.9,27.1,Antonio,1300000
2017,Leicester City,12,44,120.9,27.8,Vardy,5200000
2017,Leicester City,12,44,120.9,27.8,Mahrez,5200000
2017,Leicester City,12,44,120.9,27.8,Drinkwater,4680000
2017,Leicester City,12,44,120.9,27.8,Slimani,4160000
2017,Leicester City,12,44,120.9,27.8,Schmeichel,4160000
2017,Leicester City,12,44,120.9,27.8,Musa,3380000
2017,Leicester City,12,44,120.9,27.8,Chilwell,3380000
2017,Leicester City,12,44,120.9,27.8,Morgan,3120000
2017,Leicester City,12,44,120.9,27.8,Fuchs,2600000
2017,Leicester City,12,44,120.9,27.8,Mendy,2600000
2017,Leicester City,12,44,120.9,27.8,Zieler,2600000
2017,Leicester City,12,44,120.9,27.8,Simpson,2340000
2017,Leicester City,12,44,120.9,27.8,Albrighton,2340000
2017,Leicester City,12,44,120.9,27.8,King,2080000
2017,Leicester City,12,44,120.9,27.8,Benalouane,2080000
2017,Leicester City,12,44,120.9,27.8,Huth,1976000
2017,Leicester City,12,44,120.9,27.8,Okazaki,1820000
2017,Leicester City,12,44,120.9,27.8,Kapustka,1560000
2017,Leicester City,12,44,120.9,27.8,Ulloa,1404000
2017,Leicester City,12,44,120.9,27.8,Gray,1300000
2017,Leicester City,12,44,120.9,27.8,James,1300000
2017,Leicester City,12,44,120.9,27.8,Wasilewski,1196000
2017,Leicester City,12,44,120.9,27.8,Amartey,1092000
2017,Leicester City,12,44,120.9,27.8,Ndidi,910000
2017,Leicester City,12,44,120.9,27.8,Hamer,624000
2017,Stoke City,13,44,113.3,28.7,Bony,5200000
2017,Stoke City,13,44,113.3,28.7,Berahino,4160000
2017,Stoke City,13,44,113.3,28.7,Diouf,3380000
2017,Stoke City,13,44,113.3,28.7,Shaqiri,3380000
2017,Stoke City,13,44,113.3,28.7,Imbula,2600000
2017,Stoke City,13,44,113.3,28.7,Allen,2600000
2017,Stoke City,13,44,113.3,28.7,Arnautovic,2600000
2017,Stoke City,13,44,113.3,28.7,Krkic,2496000
2017,Stoke City,13,44,113.3,28.7,Wollscheid,2340000
2017,Stoke City,13,44,113.3,28.7,Shawcross,2340000
2017,Stoke City,13,44,113.3,28.7,Crouch,2080000
2017,Stoke City,13,44,113.3,28.7,Pieters,1976000
2017,Stoke City,13,44,113.3,28.7,Adam,1820000
2017,Stoke City,13,44,113.3,28.7,Butland,1820000
2017,Stoke City,13,44,113.3,28.7,Mato,1716000
2017,Stoke City,13,44,113.3,28.7,Muniesa,1716000
2017,Stoke City,13,44,113.3,28.7,Ireland,1716000
2017,Stoke City,13,44,113.3,28.7,Bardsley,1612000
2017,Stoke City,13,44,113.3,28.7,Johnson,1560000
2017,Stoke City,13,44,113.3,28.7,Grant,1560000
2017,Stoke City,13,44,113.3,28.7,Whelan,1456000
2017,Stoke City,13,44,113.3,28.7,Afellay,1300000
2017,Stoke City,13,44,113.3,28.7,Walters,1300000
2017,Stoke City,13,44,113.3,28.7,Sobhi,1196000
2017,Stoke City,13,44,113.3,28.7,Martins Indi,884000
2017,Crystal Palace,14,41,115.2,27.7,Benteke,6240000
2017,Crystal Palace,14,41,115.2,27.7,Remy,4680000
2017,Crystal Palace,14,41,115.2,27.7,Cabaye,4472000
2017,Crystal Palace,14,41,115.2,27.7,Sakho,4420000
2017,Crystal Palace,14,41,115.2,27.7,Mandanda,3640000
2017,Crystal Palace,14,41,115.2,27.7,Wickham,3120000
2017,Crystal Palace,14,41,115.2,27.7,Dann,3120000
2017,Crystal Palace,14,41,115.2,27.7,Schlupp,2912000
2017,Crystal Palace,14,41,115.2,27.7,Townsend,2860000
2017,Crystal Palace,14,41,115.2,27.7,Sako,2860000
2017,Crystal Palace,14,41,115.2,27.7,Milivojevic,2860000
2017,Crystal Palace,14,41,115.2,27.7,Van Aanholt,2860000
2017,Crystal Palace,14,41,115.2,27.7,McArthur,2600000
2017,Crystal Palace,14,41,115.2,27.7,Tomkins,2600000
2017,Crystal Palace,14,41,115.2,27.7,Campbell,1820000
2017,Crystal Palace,14,41,115.2,27.7,Puncheon,1820000
2017,Crystal Palace,14,41,115.2,27.7,Ward,1820000
2017,Crystal Palace,14,41,115.2,27.7,Flamini,1820000
2017,Crystal Palace,14,41,115.2,27.7,Souare,1560000
2017,Crystal Palace,14,41,115.2,27.7,Mutch,1456000
2017,Crystal Palace,14,41,115.2,27.7,Lee,1300000
2017,Crystal Palace,14,41,115.2,27.7,Delaney,1300000
2017,Crystal Palace,14,41,115.2,27.7,Ledley,1300000
2017,Crystal Palace,14,41,115.2,27.7,Speroni,1300000
2017,Crystal Palace,14,41,115.2,27.7,Kelly,1300000
2017,Crystal Palace,14,41,115.2,27.7,Hennessey,1040000
2017,Crystal Palace,14,41,115.2,27.7,Fryers,1040000
2017,Crystal Palace,14,41,115.2,27.7,Williams,780000
2017,Swansea City,15,41,109.5,27.4,Llorente,3900000
2017,Swansea City,15,41,109.5,27.4,Sigurdsson,3640000
2017,Swansea City,15,41,109.5,27.4,Ayew,2600000
2017,Swansea City,15,41,109.5,27.4,Fabianski,2600000
2017,Swansea City,15,41,109.5,27.4,Baston,2340000
2017,Swansea City,15,41,109.5,27.4,Fer,2340000
2017,Swansea City,15,41,109.5,27.4,Fernandez,2236000
2017,Swansea City,15,41,109.5,27.4,Ki,1872000
2017,Swansea City,15,41,109.5,27.4,Routledge,1872000
2017,Swansea City,15,41,109.5,27.4,Cork,1820000
2017,Swansea City,15,41,109.5,27.4,Britton,1820000
2017,Swansea City,15,41,109.5,27.4,Carroll,1820000
2017,Swansea City,15,41,109.5,27.4,Olsson,1716000
2017,Swansea City,15,41,109.5,27.4,Rangel,1664000
2017,Swansea City,15,41,109.5,27.4,Naughton,1664000
2017,Swansea City,15,41,109.5,27.4,Dyer,1664000
2017,Swansea City,15,41,109.5,27.4,Montero,1560000
2017,Swansea City,15,41,109.5,27.4,Amat,1560000
2017,Swansea City,15,41,109.5,27.4,Narsingh,1560000
2017,Swansea City,15,41,109.5,27.4,Mawson,1300000
2017,Swansea City,15,41,109.5,27.4,Nordfeldt,1300000
2017,Swansea City,15,41,109.5,27.4,Bartley,780000
2017,Swansea City,15,41,109.5,27.4,van der Hoorn,780000
2017,Swansea City,15,41,109.5,27.4,Barrow,780000
2017,Burnley FC,16,40,107.6,27.7,Hendrick,1820000
2017,Burnley FC,16,40,107.6,27.7,Brady,1820000
2017,Burnley FC,16,40,107.6,27.7,Defour,1820000
2017,Burnley FC,16,40,107.6,27.7,Heaton,1820000
2017,Burnley FC,16,40,107.6,27.7,Westwood,1612000
2017,Burnley FC,16,40,107.6,27.7,Berg Gudmundsson,1456000
2017,Burnley FC,16,40,107.6,27.7,Ward,1456000
2017,Burnley FC,16,40,107.6,27.7,Gray,1300000
